0,2025-03-17 19:49:38,0.8200,0.7700,0.7820,0.7700,2464140,0,
0,2025-03-18 19:49:38,0.7897,0.7467,0.7710,0.7467,1725381,0,
0,2025-03-19 19:49:38,0.7718,0.7400,0.7450,0.7438,1680584,0,
0,2025-03-20 19:49:38,0.7860,0.7350,0.7684,0.7391,2035355,0,
0,2025-03-21 19:49:38,0.7527,0.6857,0.7300,0.7164,4496303,0,
0,2025-03-24 19:49:38,0.7700,0.6961,0.7400,0.7186,2101569,0,
0,2025-03-25 19:49:38,0.7245,0.6200,0.7200,0.6203,5776713,0,
0,2025-03-26 19:49:38,0.6600,0.6150,0.6300,0.6490,2480085,0,
0,2025-03-27 19:49:38,0.7380,0.6501,0.6600,0.7336,3755608,0,
0,2025-03-28 19:49:38,0.7500,0.6602,0.7400,0.6629,1504862,0,
0,2025-03-31 19:49:38,0.6750,0.6202,0.6500,0.6392,1834650,0,
0,2025-04-01 19:49:38,0.6578,0.6130,0.6351,0.6174,2111176,0,
0,2025-04-02 19:49:38,0.6383,0.6084,0.6150,0.6200,1912789,0,
0,2025-04-03 19:49:38,0.6151,0.5659,0.6100,0.5662,2135201,0,
0,2025-04-04 19:49:38,0.5730,0.4951,0.5603,0.5110,6041531,0,
0,2025-04-07 19:49:38,0.5270,0.4501,0.4650,0.5164,4183871,0,
0,2025-04-08 19:49:38,0.5669,0.4800,0.5173,0.4919,2100825,0,
0,2025-04-09 19:49:38,0.5517,0.4750,0.4819,0.5037,5005886,0,
0,2025-04-10 19:49:38,0.5188,0.4440,0.5102,0.4622,3315060,0,
0,2025-04-11 19:49:38,0.4952,0.4401,0.4690,0.4802,2884285,0,
0,2025-04-14 19:49:38,0.5177,0.4800,0.4823,0.4903,1681525,0,
0,2025-04-15 19:49:38,0.5164,0.4700,0.4845,0.4866,1085518,0,
0,2025-04-16 19:49:38,0.5126,0.4900,0.4937,0.5028,1055135,0,
0,2025-04-17 19:49:38,0.5296,0.4900,0.5000,0.5100,1454730,0,
0,2025-04-21 19:49:38,0.5483,0.4955,0.4981,0.5434,1301578,0,
0,2025-04-22 19:49:38,0.5749,0.5240,0.5543,0.5692,1455437,0,
0,2025-04-23 19:49:38,0.6097,0.5719,0.5730,0.6089,1596164,0,
0,2025-04-24 19:49:38,0.6353,0.5777,0.5868,0.6236,1323113,0,
0,2025-04-25 19:49:38,0.6429,0.6122,0.6122,0.6425,987590,0,
0,2025-04-28 19:49:38,0.6532,0.6160,0.6500,0.6532,1459765,0,
0,2025-04-29 19:49:38,0.6959,0.6256,0.6443,0.6753,1917077,0,
0,2025-04-30 19:49:38,0.7300,0.6286,0.6366,0.7272,2075311,0,
0,2025-05-01 19:49:38,0.7429,0.6841,0.7224,0.7283,1647340,0,
0,2025-05-02 19:49:38,0.7584,0.7161,0.7261,0.7559,1468298,0,
0,2025-05-05 19:49:38,0.7492,0.7128,0.7300,0.7325,834845,0,
0,2025-05-06 19:49:38,0.7371,0.7055,0.7155,0.7247,918902,0,
0,2025-05-07 19:49:38,0.7386,0.6597,0.7253,0.7137,2051838,0,
0,2025-05-08 19:49:38,0.7300,0.6961,0.7149,0.7237,1220698,0,
0,2025-05-09 19:49:38,0.8267,0.6772,0.7300,0.6900,6567070,0,
0,2025-05-12 19:49:38,0.7700,0.6800,0.6967,0.7418,6540755,0,
0,2025-05-13 19:49:38,0.8060,0.7225,0.7401,0.8021,2700910,0,
0,2025-05-14 19:49:38,0.8328,0.7675,0.7900,0.8328,3433377,0,
0,2025-05-15 19:49:38,0.8800,0.6680,0.8370,0.8184,4307054,0,
0,2025-05-16 19:49:38,0.9000,0.7974,0.7996,0.8965,2383201,0,
0,2025-05-19 19:49:38,0.9150,0.8163,0.8310,0.9000,4221794,0,
0,2025-05-20 19:49:38,1.0100,0.8700,0.8700,1.0000,3476917,0,
0,2025-05-21 19:49:38,1.0900,0.9543,1.0000,0.9801,4809141,0,
0,2025-05-22 19:49:38,1.0100,0.9338,0.9900,0.9911,1980547,0,
0,2025-05-23 19:49:38,1.0600,0.9600,0.9600,0.9801,2908507,0,
0,2025-05-27 19:49:38,0.9800,0.9110,0.9800,0.9521,2612572,0,
0,2025-05-28 19:49:38,0.9500,0.8635,0.9020,0.8635,3094086,0,
0,2025-05-29 19:49:38,0.9433,0.8500,0.8500,0.9175,2370972,0,
0,2025-05-30 19:49:38,1.0600,0.8996,0.9073,1.0200,3974990,0,
0,2025-06-02 19:49:38,1.2200,1.0200,1.0400,1.2000,5752656,0,
0,2025-06-03 19:49:38,1.2400,1.1100,1.1900,1.2100,3149032,0,
0,2025-06-04 19:49:38,1.3000,1.1800,1.1900,1.2500,2600780,0,
0,2025-06-05 19:49:38,1.2700,1.1800,1.2500,1.2100,2485686,0,
0,2025-06-06 19:49:38,1.8000,1.3405,1.4100,1.6300,26658388,0,
0,2025-06-09 19:49:38,1.8900,1.6400,1.7700,1.7500,9041876,0,
0,2025-06-10 19:49:38,1.8100,1.4600,1.8000,1.5600,5881806,0,
0,2025-06-11 19:49:38,1.6600,1.4700,1.6500,1.5700,4162619,0,
0,2025-06-12 19:49:38,1.6000,1.4100,1.5800,1.4700,4082111,0,
0,2025-06-13 19:49:38,1.4400,1.3400,1.4300,1.3500,4144078,0,
0,2025-06-16 19:49:38,1.5300,1.3600,1.4250,1.4800,3375028,0,
0,2025-06-17 19:49:38,1.5550,1.4250,1.4500,1.4600,2968409,0,
0,2025-06-18 19:49:38,1.5050,1.4100,1.4600,1.4400,2327841,0,
0,2025-06-20 19:49:38,1.4650,1.3300,1.4500,1.3700,4850332,0,
0,2025-06-23 19:49:38,1.4300,1.3000,1.3400,1.4000,3815856,0,
