0,2025-03-17 19:49:45,0.5158,0.4739,0.4782,0.5054,173992,0,
0,2025-03-18 19:49:45,0.5539,0.4802,0.5000,0.5252,652839,0,
0,2025-03-19 19:49:45,0.5500,0.5019,0.5399,0.5040,438419,0,
0,2025-03-20 19:49:45,0.5133,0.4705,0.5133,0.4720,406405,0,
0,2025-03-21 19:49:45,0.4900,0.4450,0.4770,0.4670,413234,0,
0,2025-03-24 19:49:45,0.4960,0.4100,0.4660,0.4649,641848,0,
0,2025-03-25 19:49:45,0.4789,0.4600,0.4750,0.4601,347924,0,
0,2025-03-26 19:49:45,0.4674,0.4330,0.4600,0.4465,470020,0,
0,2025-03-27 19:49:45,0.4498,0.4275,0.4465,0.4329,563340,0,
0,2025-03-28 19:49:45,0.4400,0.4000,0.4400,0.4140,516988,0,
0,2025-03-31 19:49:45,0.4065,0.3388,0.3965,0.3641,1231657,0,
0,2025-04-01 19:49:45,0.4176,0.3700,0.3788,0.4002,719260,0,
0,2025-04-02 19:49:45,0.4500,0.4100,0.4200,0.4464,574199,0,
0,2025-04-03 19:49:45,0.4401,0.3850,0.4400,0.3875,573627,0,
0,2025-04-04 19:49:45,0.4216,0.3600,0.3801,0.4149,616405,0,
0,2025-04-07 19:49:45,0.4367,0.3668,0.3942,0.4210,817244,0,
0,2025-04-08 19:49:45,0.4425,0.3907,0.4400,0.3951,731130,0,
0,2025-04-09 19:49:45,0.4600,0.4000,0.4100,0.4490,1085168,0,
0,2025-04-10 19:49:45,0.4575,0.4011,0.4500,0.4232,718953,0,
0,2025-04-11 19:49:45,0.4620,0.4300,0.4500,0.4568,673950,0,
0,2025-04-14 19:49:45,0.5300,0.4672,0.4764,0.4820,1842213,0,
0,2025-04-15 19:49:45,0.5000,0.4600,0.5000,0.4820,759455,0,
0,2025-04-16 19:49:45,0.4923,0.4500,0.4820,0.4714,964760,0,
0,2025-04-17 19:49:45,0.4895,0.4469,0.4742,0.4493,487627,0,
0,2025-04-21 19:49:45,0.4600,0.4123,0.4600,0.4200,955868,0,
0,2025-04-22 19:49:45,0.4350,0.3970,0.4350,0.4010,1005886,0,
0,2025-04-23 19:49:45,0.4636,0.3705,0.4078,0.3994,2294327,0,
0,2025-04-24 19:49:45,0.4300,0.3951,0.4200,0.4045,2112686,0,
0,2025-04-25 19:49:45,0.5169,0.4000,0.4140,0.5094,3559945,0,
0,2025-04-28 19:49:45,0.5718,0.4761,0.5100,0.4998,3469801,0,
0,2025-04-29 19:49:45,0.5155,0.4910,0.5000,0.5000,1003646,0,
0,2025-04-30 19:49:45,0.5193,0.4580,0.5010,0.5192,1128120,0,
0,2025-05-01 19:49:45,0.5400,0.5053,0.5387,0.5300,1535722,0,
0,2025-05-02 19:49:45,0.5359,0.4704,0.5359,0.4799,1561124,0,
0,2025-05-05 19:49:45,0.5100,0.4800,0.4900,0.5100,1758824,0,
0,2025-05-06 19:49:45,0.5200,0.4850,0.5100,0.4978,1073397,0,
0,2025-05-07 19:49:45,0.5191,0.4813,0.5130,0.4937,1240126,0,
0,2025-05-08 19:49:45,0.5098,0.4800,0.5027,0.4986,810699,0,
0,2025-05-09 19:49:45,0.5100,0.4700,0.5000,0.4955,1672411,0,
0,2025-05-12 19:49:45,0.5200,0.4850,0.5199,0.4969,674591,0,
0,2025-05-13 19:49:45,0.5100,0.4400,0.5090,0.4494,2136671,0,
0,2025-05-14 19:49:45,0.4980,0.4050,0.4500,0.4401,2265758,0,
0,2025-05-15 19:49:45,0.4650,0.3977,0.4429,0.4100,1263406,0,
0,2025-05-16 19:49:45,0.4335,0.3800,0.4192,0.4091,2106276,0,
0,2025-05-19 19:49:45,0.4141,0.4001,0.4100,0.4050,598559,0,
0,2025-05-20 19:49:45,0.4067,0.3808,0.4000,0.3857,806083,0,
0,2025-05-21 19:49:45,0.3940,0.3787,0.3870,0.3837,1331719,0,
0,2025-05-22 19:49:45,0.3810,0.3627,0.3750,0.3740,1415273,0,
0,2025-05-23 19:49:45,0.4200,0.3700,0.3820,0.4094,2764459,0,
